Name,Cost,Attachments,URL,Calibers,WeightInOz,Demo,Type,Kind,Notes,Combo,Combo Cost,Builds,Requests,Donations,Created By,Created,Last Modified By,Last Modified,ProductCode,Id,Roles
Angstadt Arms Ultra Light Handguard | Up to 13% Off Customer Rated w/ Free S&H,$120.00,Social media image from www.opticsplanet.com on 2022-03-31 at 8.55.34 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/oFpPVbo5A_waZXh7sU9aZw/7p-6dUzeer0lJrnP48Z7sMVczFVUr_wN0MM9lYQZpiylw6c_OqD6qLBhBRSXVg8DhD6QxNFEfX3aWUeRQC_QDCj44OKH9WYpZeosLbAZqcR1GUF-RM0cB896jG02XmAKWwz8z6m2F-iJte4k0eoNEC2VawzbmbuGfPGhFaLdqEQ/BLWOu6THknB04TJKDBXug2_a3vsCgXS-9BpzNoIJ4sw),https://www.opticsplanet.com/angstadt-arms-ultra-light-handguard.html?_iv_code=3FF-HZ-UP223PB-AA004HGMLT,,,,,,,,$0.00,,,,Nicholas Preston,3/31/2022 8:55pm,Nicholas Preston,6/26/2023 11:45pm,,660,
JP Enterprises Gen 2 9mm Short Stroke Silent Capture Spring System | Up to $9.94 Off 5 Star Rating w/ Free Shipping,,Social media image from www.opticsplanet.com on 2022-03-31 at 8.54.40 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/QPzorwyWmW3AQtBH-bPucA/tF79H63fp_9Mr0s7owKxTbQwP0GENu-SZDDAx4K0xKTQMMwtx6woA0dt3FT8a1v4oH9-ECXIVqkPU_hhK0sJrP1RV1Xj_kNplLbkFp1VIvOIzZXtC24OEbMC-zFvpEzFhDpjN-76DvK4vbsFdSJNCrQJPZ56sF4I3fLT5Yf3j7c/PKf0whZUDBRAoRlqjJafrVtnQZhtrKWj4rOS-f8CBP0),https://www.opticsplanet.com/jp-enterprises-gen-2-9mm-short-stroke-silent-capture-spring-system.html,,,,,,,,$0.00,,,,Nicholas Preston,3/31/2022 8:54pm,Nicholas Preston,3/31/2022 8:54pm,,661,
Angstadt Arms AR-15 9MM Bolt Carrier Group | $10.99 Off 5 Star Rating w/ Free S&H,$189.00,Social media image from www.opticsplanet.com on 2022-03-31 at 8.53.06 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/VuSDSbRUIMmrLavvHEd-HQ/ykuhp2UjZa0rHip3Or1nNmrEGA-hMnBrKttNxwm5nVTGXSU55dUNk8uprL-dC0lzoRtNcixBmYifCNditAv0bpbRnDzHnxk3Jq_LI5Pad_EQQGfhUdPynGBB_WpUlt0I0TvezfemO5xjvCIx82MpS-0kCkVCD9G0w6aHZYbLjKk/SkcdoKUTJ38MQcIj2mQLYN3Ttwaj278e5HTWxwsuyX4),https://www.opticsplanet.com/angstadt-arms-ar-15-9mm-bolt-carrier-group.html,,8620.00,,,,"Color:	Black
Fabric/Material:	8620 Alloy Steel
Caliber:	9mm Luger
Gun Make:	Colt, Glock
Gun Model:	AR-15
Hand:	Right
Additional Features:	Features removable weight for use with Law Tactical folding stock adapter",,$0.00,,,,Nicholas Preston,3/31/2022 8:53pm,Nicholas Preston,6/26/2023 11:45pm,,662,
"NightForce NXS 5.5-22x50mm Tactical Rifle Scope, - 1 out of 2 models","$1,800.00",Social media image from www.opticsplanet.com on 2022-03-22 at 11.52.10 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/WFK85MsypvFWaCdZG3qgcw/jp5GnsraabLhXi_Z0TVZSfEDNIaA3lvUoq2j_B_oQelOqIe1sCrkGEzWx4i6OA_o6y8W0zdfogCXiPhbBZjhJ-k_k2EEqvbO53CIfpZ1E-gu1mT2JQG_VhVv4jc001O2FMeiZAWpYWKEjVI-U9l3iqHuR1tLw6ayPdYKfmNsEtg/cfnebB-UlG3YNAbevDGZR8ZEmY57VVvczWyTxVuYvpU),https://www.opticsplanet.com/v/c505-nightforce-tactical-5-5-22x50-nxs.html?gclsrc=aw.ds&msclkid=96ddf2676f6e154c1c42905dc83330b4&utm_source=bing&utm_medium=cpc&utm_campaign=Dynamic%20Search%20Ads%3EUS%3EDSA&utm_term=TAC&utm_content=Brand%20-%20TAC,,,,,,,,$0.00,,,,Nicholas Preston,3/22/2022 11:52pm,Nicholas Preston,3/22/2022 11:52pm,,664,
OpticsPlanet Exclusive Pulsar Core RXQ30V 1.6-6.4x22mm Thermal Imaging Rifle Scope,"$1,899.97",Social media image from www.opticsplanet.com on 2022-03-20 at 3.16.26 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/p-jV4qV-TQmkKp3mTEKiPw/MDum1O9FQ48qpVPnkOjo5DQgkFVPLgFU_F6tFjh0U8fuxmCMlegzgt_69lu3D14zp3m0HTs1eq3W1x7nA3JNCtG7mv2WI0YChn1CDt6jPhS8J_h7DWDAKFSLJgMo2yG255_fh45ZgnmG40V9FNnmkQsTpnZJB2Cj6d3zbGLd7dk/r6L69CGAGs3UUvQi4uxYTG3Yp0avdvvi8akRBCm_QPc),https://www.opticsplanet.com/pulsar-pl76483q-core-rxq30v-therml-scp.html,,,,,,"Color:	Black
Magnification:	1.6 x
Objective Lens Diameter:	22 mm
Tube Diameter:	22 mm
Sensor Resolution:	384x288 pixels
Display Resolution:	640x480 pixels
Video Record Resolution:	640x480 pixels
Refresh Rate:	50 Hz
Resolution:	640x480 pixels, 640 - 480 pixels
Reticle:	Illuminated Core Thermal
Reticle Focal Plane:	Second Focal Plane (SFP)
Eye Relief:	50 mm
Exit Pupil:	22 mm
Adjustment Type:	MOA
Adjustment Click Value:	1 MOA
Adjustment Range:	1 MOA
Field of View, Linear:	21.8 m at 100 m
Field of View, Angle:	14 degrees
Parallax:	100 yds
Diopter Adjustment Range:	-5 - 5 dpt
Minimum Focus Distance:	5 m
Range of Detection:	985 yds
Lens Material:	Germanium
Image Intensifier Color:	Full Color
Attachment/Mount Type:	Weaver
Battery Type:	CR123A
Battery Life:	4 hours
Operating Temperature:	-25 - 50 Celsius
Length:	9.4 in
Width:	2.6 in
Height:	2.4 in
Weight:	17.6 oz
Condition:	New
Finish:	Matte
Fabric/Material:	Glass-Nylon Composite
Included Accessories:	Cleaning Cloth, 2X Cr123A Batteries, Hand Strap, User Manual, Warranty Card, Wireless Remote Control, Torque Screwdriver, Carrying Case
Battery Quantity:	2
Magnification Type:	Fixed
W/E Travel at 100 Yds:	60 MOA
Lens Type:	Glass",,$0.00,,,,Nicholas Preston,3/20/2022 3:16pm,Nicholas Preston,3/26/2023 7:36pm,,146,
OpticsPlanet Exclusive RISE Armament RA-242 Gen 2 Enhanced Rifle Trigger | Up to 35% Off 4.7 Star Rating w/ Free S&H,,Social media image from www.opticsplanet.com on 2022-03-20 at 3.15.15 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/xEy64fDt7NxRuyUV3y0SWg/UU4r0McnGczttfqmsDabZqDmSraUBthHmH1TsWf8nlrZhaTy9lsyg6xNNASUM_u0QpvKeySfAij1FR6aG8ilR03IAhnVReqsZnhHdhh8O8Q6ZwlfU_gYT4e4Kno0usulQE6-eTMCPCvcYk_9mmbHWP9TSfEpvE6I-1Js4gLfGKQ/COVZ8kPOAc_NqHEteVn56QsKzuXm1IULBMtXlPD4qK8),https://www.opticsplanet.com/opticsplanet-exclusive-rise-armament-ra-242-gen-2-enhanced-rifle-trigger.html,,,,,,"Available exclusively from OpticsPlanet
Available with a flat trigger blade
Available in a nickel boron or black nitride finish
Clean break with a short reset
A true drop-in trigger with elementary installation - no need to tighten down set screws
Single-stage trigger system with drop safety feature
Light 3.5-lb. pull weight
Manufactured and assembled according to strict AS9100 aerospace requirements, which are more stringent than standard gun manufacturing requirements
Precision machined from high-grade, heat-treated tool steel and aluminum
Bright blue 8625 anodized aluminum cassette housing
Fits AR-style platforms with mil-spec dimensions
Includes free RISE Armament anti-walk pins",,$0.00,,,,Nicholas Preston,3/20/2022 3:15pm,Nicholas Preston,3/20/2022 3:15pm,,665,
"2.6"" Q-SERT M1913 PICATINNY RAIL",,Social media image from liveqordie.com on 2022-03-15 at 8.03.53 PM.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/SeyaPDFvCXL752dtqIuDOg/16Cg2pWoaVYHsUQ5OR_YJkJkEAddLWfw5WJUAsqC1OgxML17jrZo7D8ryuULbUb3Z__IDnCTMkYfERVmpG22rhcRh2VieUXIAni7OcvAHvapquD10WxiHoPR9ckSUY5rNKhzp07G9aahVpF1X1n-iQAYR_k0ztNPuG5UjRxyXqQ/57ceiNbabSN8uH_f7-rUXVdxid38fvTACKn7OSRkx7U),https://liveqordie.com/2-6-q-sert-m1913-picatinny-rail/,,,,,,,,$0.00,,,,Nicholas Preston,3/15/2022 8:03pm,Nicholas Preston,3/15/2022 8:03pm,,666,
FIX STOCK,$450.00,Social media image from liveqordie.com on 2022-03-15 at 8.01.22 PM.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/rf1OuiY8wIXxINrkMobEvQ/JQmb1ImaxFK_pdLrTeRpEl-vUtU-hYXe-PNufClP5XjXJOyWUg7fhwqO0YvN5_WbsNQgvkr6rY_M5zc2mFktZbmbvwsJAyoQKq1zY8C1eHUNxAt7y9pglvgU38uizSbVtqBrGZNShBmDGDOSm8lmZStKgiaIoVLcR6h9X7LGOmQ/-YVQgjK9RFHSc3W2gvGvsBX6-vsz5xLO4vuwtCuJKVg),https://liveqordie.com/fix-stock/,"6.5 Creedmoor,.308",,,Buttstock,,,,$0.00,,,,Nicholas Preston,3/15/2022 8:02pm,Nicholas Preston,3/15/2022 8:02pm,,667,
Good Price on this New Keter Portable Workbench,$80.00,Social media image from toolguyd.com on 2022-03-15 at 8.00.25 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/H7lyjIN6pmq9yv4NcFEmng/AbHqEtwwjkLM1dqL7Oc-hqMg8TAg3oDmQOF57cU1eDCOSQ99fX7lqep0Ojg7m5ttYxFfPqNvgBZZc2NZkRMj63QksCN-EGosJbfENlKasYWlLilSaBPNb8G0I1KLXRhzz4lQEoXM-sGcLkhlptvTr5B4_vzm3w9Pt_KYGyAsY4U/oBb0A1U_6lVCH_VzTbBw2VT-MfuDGVZGz1_uRoYH06s),https://toolguyd.com/keter-portable-workbench-112020/,,,,Tool,,,,$0.00,,,,Nicholas Preston,3/15/2022 8:00pm,Nicholas Preston,3/15/2022 8:00pm,,668,
KETER Jobmade Portable Work Bench and Miter Saw Table for Woodworking Tools and Accessories with Included Wood Clamps – Removable Table Legs for Easy Garage Storage - - Amazon.com,$80.00,Screenshot of www.amazon.com on 2022-03-15 at 7.59.59 PM.png (https://v5.airtableusercontent.com/v1/18/18/1688306400000/sOJX9eWWbTvSmclCAgnrfQ/_L_KLoInpRoXUPJ13EC21r90VYzoPVr8pTbu7bB04VGv-Q7_4DUgl247y6XrpZDSpNzFwwlKZAUDblQwCI4gSCEFKkUWAD6T_J5TtSPkLZnKuD-oRhnj6VS2V6a23nt0r7bpvv7HyusRu5bTuKKimw/W16jWPkvyX3n5jzWGFfH2Qx6eAVAea32Vd9TZnPuJXE),https://www.amazon.com/Keter-Jobmade-Portable-Bench-Miter/dp/B083MLTL22/ref=as_li_ss_tl?dchild=1&keywords=husky+workbench&qid=1595286578&sr=8-6&linkCode=sl1&tag=tactitoolb0f-20&linkId=09359c9572c7a1d4e6da36bd04034cfc&language=en_US,,,,,,"DIMENSIONS: Folded: 34. 65 in L x 21. 81 in. W x 4. 41 in. H / Standing: 38. 19 in. L x 25. 39 in. W x 31. 89 in. H
RESIN CONSTRUCTION: Made of heavy-duty resin with aluminum legs and a work space capacity of 1000 lbs.
DURABLE AND STRONG: Weather-resistant polypropylene construction prevents rusting, peeling, and denting
LESS THAN 30 SECOND SETUP: Simply remove the legs from their designated storage space and pop them into the tabletop
LESS THAN 30 LBS: With its lightweight design and sturdy carrying handle, take your workbench just about anywhere.EASY STORAGE: Collapses down to 4.4 inches thick for easy storage in a pinch.ACCESSORIES INCLUDED: Includes four holding clamps to secure a variety of working materials as well as a removable tool organizer that clips into the table to always have on hand.DISCREET STORAGE BIN: It has a built-in storage compartment to keep all your tools on hand when you need them and neatly organized in one place.VERSATILE USE: Perfect for any kind of project – DIY projects, home improvement, commercial construction work, painting, table saw use, and more",,$0.00,,,,Nicholas Preston,3/15/2022 8:00pm,Nicholas Preston,3/15/2022 8:00pm,,669,
"PSA 16"" 5.56 NATO 1:7 Midlength Nitride 13.5"" Lightweight M-Lok MOE EPT Rifle Kit w/ MBUS Sight Set | Palmetto State Armory",$799.00,Social media image from palmettostatearmory.com on 2022-03-15 at 6.22.07 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/SwJD0OCuKfr3VGEHCdfwrw/97yMRVTRMwnEd11kGawYm8Jaa938ClGFyt7p2WDDQnPNXVLi2CqlFz0TZt-KnF7J9hghyToqxcl5tBYDkg_I7pQTkSXrgc5q3V-Ad_gzSBNanlSHiNaOteegGcyiaTRVwYeBnAE3ZHES0whEsfo-A6ZZ5OzoNHG5K4I95HdbLZY/If8XG7i6T5SFfZpkjHF6uanRThAwochvg75DmnUatvI),https://palmettostatearmory.com/psa-16-5-56-nato-1-7-mid-length-nitride-13-5-lightweight-m-lok-moe-ept-rifle-kit-516446780.html,5.56 NATO,64.00,,,,,,$0.00,,,,Nicholas Preston,3/15/2022 6:22pm,Nicholas Preston,5/5/2022 6:06pm,516446780,571,
KETER Jobmade Portable Work Bench and Miter Saw Table for Woodworking Tools and Accessories with Included Wood Clamps – Removable Table Legs for Easy Garage Storage - - Amazon.com,$34.00,,https://www.amazon.com/Keter-Jobmade-Portable-Bench-Miter/dp/B083MLTL22/ref=as_li_ss_tl?dchild=1&keywords=husky+workbench&qid=1595286578&sr=8-6&linkCode=sl1&tag=tactitoolb0f-20&linkId=09359c9572c7a1d4e6da36bd04034cfc&language=en_US,,34.00,,,,"DIMENSIONS: Folded: 34. 65 in L x 21. 81 in. W x 4. 41 in. H / Standing: 38. 19 in. L x 25. 39 in. W x 31. 89 in. H
RESIN CONSTRUCTION: Made of heavy-duty resin with aluminum legs and a work space capacity of 1000 lbs.
DURABLE AND STRONG: Weather-resistant polypropylene construction prevents rusting, peeling, and denting
LESS THAN 30 SECOND SETUP: Simply remove the legs from their designated storage space and pop them into the tabletop
LESS THAN 30 LBS: With its lightweight design and sturdy carrying handle, take your workbench just about anywhere.EASY STORAGE: Collapses down to 4.4 inches thick for easy storage in a pinch.ACCESSORIES INCLUDED: Includes four holding clamps to secure a variety of working materials as well as a removable tool organizer that clips into the table to always have on hand.DISCREET STORAGE BIN: It has a built-in storage compartment to keep all your tools on hand when you need them and neatly organized in one place.VERSATILE USE: Perfect for any kind of project – DIY projects, home improvement, commercial construction work, painting, table saw use, and more",,$0.00,,,,Nicholas Preston,3/15/2022 6:11pm,Nicholas Preston,3/15/2022 6:11pm,,670,
Strike Industries Advanced Receiver Extension Buffer Tube | Up to $3.00 Off 4.6 Star Rating w/ Free Shipping and Handling,$49.95,Social media image from www.opticsplanet.com on 2022-03-14 at 11.33.01 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/EUSJM9mHVcq7f8bz5zREfw/FUgtreXsZnxi8IuspNshxTU8dv9d2bfv0wD_HwoXGVLIFR_2lOiNzXMpCPDt8GkDHstAhtFoSnSciuQTP-yzMiy1YMvWXdphnRfQvmVL9Ifp8PzWUkKSuGwFaTEFbi594bPmZW_RWsMZACd5l3U7DrxCxVKPEkALgJKA7EGV6Qs/ZuEKQ9cd01gaGis09VUnOcb9LnUr1j6bb8xBish-jFc),https://www.opticsplanet.com/strike-industries-advanced-receiver-extension-buffer-tube-zskbo.html,Any,,,BufferTube,AR-15,,,$0.00,,,,Nicholas Preston,3/14/2022 11:33pm,Nicholas Preston,3/14/2022 11:33pm,,671,
Spikes Tactical Heavy Tungsten Carbine Buffer | Up to 10% Off 4.9 Star Rating Free Shipping over $49!,$32.99,Social media image from www.opticsplanet.com on 2022-03-14 at 11.32.21 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/2f5cKHV0Al1tJIWXm1g53A/dmZE5oE_CM6E5Rf-o7IYmZ06YhVhXUOKDzLIX-9ovJdAVfaxFmK1QMe_2To_0LSx8Y5HWQFxO0GLe7A-3I4Jh2wxKwGFn14QwERroBoYqybv4xx6cHgj74pNlfSLtMcV0aeFMBstraBsLsNQc-BpaHWx3-aWS83OXPGkVSsnepw/7_SWwb1TKtnjXu-rG5m8T1T2ngWeDqF5mnusCHBuB1A),https://www.opticsplanet.com/spikes-sla00t2-heavy-buffer-st-t2-aluminum-black-hardcoat-anodized-4-02oz.html,Any,,,Buffer,AR-15,,,$0.00,,,,Nicholas Preston,3/14/2022 11:32pm,Nicholas Preston,3/14/2022 11:32pm,,672,
"ASC 224 Valkyrie, 6.8mm SPC AR-15 10-Round Stainless Steel Magazine",$13.99,Social media image from gunmagwarehouse.com on 2022-03-14 at 11.26.58 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/hm3futV1R5RT0ks32BslEw/fTdR1HNNYAqDgRb-ugb0m0A09krbg_6avrOWwFo6ILSrJ4buBfMeydfcKuBcgNN952jxjkj2ZHKF426xwI28BBbUwsTvuKfNvTGb76E04owOrtdCy9fCALGO1FBZ9owIXpu5vemi99xMDFf6ULASEgX6KzspO4wL6gpx3VZKP0c/xijp9DUmdMqculduC9mk34R8Y9DiHZFNGEOqNplkuH0),https://gunmagwarehouse.com/asc-6-8-spc-10-round-stainless-steel-magazine.html?queryID=15e3754903978f83aafd55cbee52e9b6&objectID=711&indexName=magento_default_products,,,,Magazine,AR-15,"410 stainless steel construction
Anti-tilt polymer follower
Chrome silicon wire spring
Corrosion-resistant finish
Lifetime warranty",,$0.00,,,,Nicholas Preston,3/14/2022 11:27pm,Nicholas Preston,3/14/2022 11:27pm,,673,
Hexmag Series 2 AR-15 .223 / 5.56 10/30-Round Polymer Magazine,$11.99,Social media image from gunmagwarehouse.com on 2022-03-14 at 11.25.34 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/kQeEKG1mQP_8iInjEB38MQ/eauxhp1jsQGMSEMIfZigc218OtAmdMhjOEam2WkY4p4eP0S9aiTZSWfF44LdfgirOOA4aH-LCz7it6us_28nPwOutElW9VEAJoL26UizvMUAObkgQGk8l3rTUOq5XlrOXf0KNQfx2Q7fxAYaqT3oxi19hPnyuqlxhdh6qQYRGFo/sVHgLZ4aYSlq7rWKGycMLqOQX0qOINpQMJYiMJZaOHs),https://gunmagwarehouse.com/hexmag-series-2-ar-15-223-5-56-10-30-round-polymer-magazine.html,".223,5.56 NATO",10.00,,Magazine,AR-15,"NOTE: This is a 10-Round Magazine in a 30-Round Body
Stripper clip compatible
Lifetime Warranty",,$0.00,,,,Nicholas Preston,3/14/2022 11:26pm,Nicholas Preston,3/14/2022 11:26pm,,674,
Magpul PMAG GEN M3 AR-15 .223 / 5.56 30-Round Magazine,$14.99,Social media image from gunmagwarehouse.com on 2022-03-14 at 11.25.06 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/JOWhOXLnWxD1_m43ld17vQ/om4bR08oTFbhq1JLYSaRfeEN6NDmSbZDXMrU4gC5GsbXczuGmj_rH_ayHo0ly5p21T7RBqzWZ8kdIrRtud_yIkaZPN0_akjtYftfljR81ICuxGkUNAkb_6lKFEFuhBlrKJgiLEse2Y30ir64axOcmWnv3WSpLsK3W0cScIbqy48/6kJn9C87VKp254R5giUmlhKcRLv88Yzysal1W3z53ps),https://gunmagwarehouse.com/magpul-pmag-gen-m3-ar-15-223-5-56-30-round-magazine.html,,,,,,"Pop-off Impact/Dust Cover to minimize debris intrusion and for ammunition protection in storage and transit
Next-generation impact and crush resistant polymer construction
Modified dimensions for platforms such as the HK416/MR556A1/M27 IAR, British SA-80, FN SCAR™ MK 16/16S
Anti-tilt, self-lubricating follower for increased reliability
Long life stainless steel spring
Over-travel insertion stop on the spine",,$0.00,,,,Nicholas Preston,3/14/2022 11:25pm,Nicholas Preston,3/14/2022 11:25pm,,675,
Aero Precision AR15 6.5 Grendel Bolt Carrier Group | 14% Off 4.8 Star Rating w/ Free S&H,$133.99,Social media image from www.opticsplanet.com on 2022-03-14 at 11.07.46 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/cA1x9QdEqLgewJxa0wMZig/R01Nd_us3iDKLwVfJz6Xs5wk1MNHxLJtxmO5icMIbJBbPIUALKTYn2MRynHhekWBgJmMJ5Z9dduJaYXcy3uGI4qCVcfd3TaOJ29lrrSI9FP41NQlQRk6EqXX1S-oQrpWJgCZgv0qsXcOylII7iDeLptGzJ9EuwgmUzuWfZHvU9w/kfMSLYXyjWTuHBp3FCKVhLqfPEjsm5KbipqXn7-X8Ds),https://www.opticsplanet.com/aero-precision-ar15-6-5-grendel-bolt-carrier-group.html,6.5 Grendel,,,,AR-15,,,$0.00,,,,Nicholas Preston,3/14/2022 11:08pm,Nicholas Preston,3/14/2022 11:08pm,,679,
TRYBE Defense Mil-Spec AR-15 .223/5.56/.300 AAC Complete Bolt Carrier Group BCG,$104.99,Social media image from www.opticsplanet.com on 2022-03-14 at 11.07.03 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/uYURXLRYWMKABIMG0TV3DA/-OhCTUAauTkCWztave-MaHLjdBLoBU51vowAGRFRZJ304BCWX6_x6e-6BLD59mD_dGjhzK9dZR3jpf7nKReLel4Q_X-fmhvXG5qWU4FnCzO6HycSX3e6F2yxGQdfmaUkxAzQCe2DSd1Q-BOi0RtpuIJAHGMqGP26agOqDSJm0mA/LpVm76Fh7-rE8w1uMVSCkmWOa1d27uQIXp0yUKDHOoE),https://www.opticsplanet.com/trybe-defense-milspec-complete-bolt-carrier.html,"5.56 NATO,300 Blackout,.223",,,BCG,AR-15,,,$0.00,"Budget Blaster,Kitschy Kestrel (DIY),Buckskin Boomstick (DIY)",,,Nicholas Preston,3/14/2022 11:07pm,Nicholas Preston,4/14/2022 2:58am,,625,
Aero Precision AR15 5.56 Bolt Carrier Group | Up to 15% Off 4.7 Star Rating w/ Free Shipping,$123.24,Social media image from www.opticsplanet.com on 2022-03-14 at 11.06.20 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/YRwAwHJqIiep6sASCyUYbQ/m6HhPxP2721RHFQX1iRP-SBj87BYRFY5Bq5mheuy5K4xlavDTDTnaPQZx6M-W_yGAuH6qYgAuWfLPxlEOolWAUHAwXx-Wj4zfRKn9ZyLGyV2URdqQZIcgZBuvQiM2sjx7PfLnGxApvy_hvLIc_hENvDuMufva4w3R_erTblXXI8/P17hTK8gLCbFW1s0ZyY0wUL3Od-94J8VtrbYrqInuVU),https://www.opticsplanet.com/aero-precision-ar15-5-56-bolt-carrier-group.html,5.56 NATO,,,,AR-15,,,$0.00,,,,Nicholas Preston,3/14/2022 11:06pm,Nicholas Preston,3/14/2022 11:06pm,,680,
Aero Precision .308 Black Nitride BCG | Up to 15% Off 4.3 Star Rating w/ Free Shipping,$195.99,Social media image from www.opticsplanet.com on 2022-03-14 at 11.05.18 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/eMo6nR1po97GejWM21OWDQ/-ar4UwxR0L8yRAUMsYzgh_oXky-RySoqCSXINmJsT0WR1MFRcOyR9Uu1nIom4NjEBC0JDBBmykKzcRCOWywW22RLhySZZwhAMw5tyrvMS_gSmb_gMY5TgEjwXVHwbgCJRytfa1rTm0rqZztExbwt3tudFlZolYJ2o3JDxOzQAuE/OGRkgdfxO_JizRZjb9DMYTpgsZ6qVFqBm-ktCJjpBEE),https://www.opticsplanet.com/aero-precision-308-bcg-black-nitride.html,.308,,,,,,,$0.00,DMR/NGSW Replacement (Budget),,,Nicholas Preston,3/14/2022 11:05pm,Nicholas Preston,11/30/2022 11:04pm,,417,
Aero Precision 5.56 AR15 Bolt Carrier Group | Up to 15% Off 4.7 Star Rating w/ Free S&H,$123.24,Social media image from www.opticsplanet.com on 2022-03-14 at 11.04.40 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/BFNlxBsaVyMp3DvfwRqGYA/O4n36LWq2KIaS0Bsz__JZm1vlazMQGRCK8wdg3mzEO_Vl-gB1DG_RogK8KHOJ-IL0rbEdHMD9QTPzIKGLvrQDkuSYvKcB1KgfgXeQkfBeqx_JvL25wgN4lYvjwUceLWDkf8mx8hNIyVk6Qj0MHZyOJ9y1c7i1GUOVbNq1xjQ6hI/IK80KHrRvb5mIiAJFO1ZJDmLPvTFiyUncITdQ55EUvY),https://www.opticsplanet.com/aero-aprh100070-5-56-bcg-nickl-boron.html,,,,,,,,$0.00,,,,Nicholas Preston,3/14/2022 11:04pm,Nicholas Preston,3/14/2022 11:04pm,,681,
Amazon.com : Umbrella Corporation AeroShell 33MS / 64 Gun Grease .5oz / Mil-Spec for Barrel Nut Thread : Sports & Outdoors,,,https://www.amazon.com/Umbrella-Corporation-AeroShell-MIL-SPEC-Builders/dp/B01GGQMF54/ref=as_li_ss_tl?ie=UTF8&qid=1505091479&sr=8-2&keywords=ar15+grease&linkCode=ll1&tag=free56k&linkId=770efc335db12eed22ff61018a4dd480,Any,,,,,,,$0.00,,,,Nicholas Preston,2/20/2022 2:54pm,Nicholas Preston,3/14/2022 10:22pm,,721,
AR45 80% Lower Receiver (Gen II) | wolfpack-armory,$134.99,Social media image from www.wolfpackarmory.com on 2022-02-20 at 2.49.53 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/Qkb37oCaEXHWs-TSaAs1DA/loxTWU_Ghtmka8_Ixcbt3s05igsTCXEQ2QHaWV185x-wOmhGMaFLz9PH7F5NS6aJJ62VfwJmzs25dPxI8-yJkdEEtzK2oWEtOF57Bqh2fUUDc7wxJABNHH1503z188Wk2gv3O7Bma1VB4AzVDuqmKey5P4Y_hbDRt_6HYLenyFA/GAG_1GU8UTvbpPuMcaG9jidyoffKW7fu0Kf7qr_kHJQ),https://www.wolfpackarmory.com/product-page/cerakoted-ar45-80-lower-receiver,"45 ACP,10mm",,,,,,,$0.00,,,,Nicholas Preston,2/20/2022 2:50pm,Nicholas Preston,3/14/2022 10:27pm,,713,
"Kit, Blemished Handguard, M-LOK-12, Free Float, 12"" Length, AM-15, Anodized Black",$59.99,Social media image from andersonmanufacturing.com on 2022-02-19 at 8.06.10 PM.jpeg (https://v5.airtableusercontent.com/v1/18/18/1688306400000/8FmNA4ctHbmUiIh0vmyvQg/UwGdhqmKRnotao37keuotR9A-VwrXeQwdhldh22gKn52P926Jm86G7EkSKLYt6pVtJ78_E07EZysObxFlwR-TOlbiBPgj6cbBL_Dl2jBwyGbWqpm-VMlcQoLsxr6u2xUR6Zup2EzOtlFn6bDf6XS85LnUdXV9mkHWPCNUMRu9rW2I10icU6_noObdcjBREbQ/ODtpmj4hFxd1KhlmcvxB_OtjvRHeUFCCASRFoICMpGc),https://andersonmanufacturing.com/kit-blem-handguard-m-lok-12-free-float-12-length-am-15-anodized-blackg3-k066-m000.html,Any,,,,AR-15,,,$0.00,,,,Nicholas Preston,2/19/2022 8:06pm,Nicholas Preston,2/19/2022 8:06pm,,773,
